"filename", "language", "SCSS", "JavaScript", "PHP", "HTML", "JSON", "vue", "Markdown", "CSS", "Makefile", "Shell Script", "YAML", "Less", "Ignore", "CoffeeScript", "XML", "comment", "blank", "total"
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\keybinding-emacs.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\keybinding-sublime.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\keybinding-vim.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\keybinding-vscode.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-abap.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-abc.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-actionscript.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-ada.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-alda.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-apache_conf.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-apex.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-applescript.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-aql.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-asciidoc.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-asl.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-assembly_x86.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-autohotkey.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-batchfile.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-bro.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-c9search.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-c_cpp.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-cirru.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-clojure.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-cobol.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-coffee.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-coldfusion.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-crystal.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-csharp.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-csound_document.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-csound_orchestra.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-csound_score.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-csp.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-css.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-curly.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-d.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-dart.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-diff.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-django.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-dockerfile.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-dot.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-drools.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-edifact.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-eiffel.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-ejs.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-elixir.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-elm.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-erlang.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-forth.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-fortran.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-fsharp.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-fsl.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-ftl.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-gcode.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-gherkin.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-gitignore.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-glsl.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-gobstones.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-golang.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-graphqlschema.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-groovy.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-haml.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-handlebars.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-haskell.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-haskell_cabal.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-haxe.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-hjson.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-html.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-html_elixir.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-html_ruby.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-ini.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-io.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-jack.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-jade.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-java.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-javascript.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-json.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-json5.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-jsoniq.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-jsp.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-jssm.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-jsx.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-julia.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-kotlin.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-latex.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-less.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-liquid.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-lisp.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-livescript.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-logiql.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-logtalk.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\laragon\www\telexperticia\public\assets\plugins\ace-builds\mode-lsl.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
